bert_precision,bert_recall,bert_f1
0.8630537986755371,0.8815062642097473,0.8721824288368225
0.8918364644050598,0.9556383490562439,0.9226356744766235
0.9182023406028748,0.9230884313583374,0.9206389784812927
0.8749938011169434,0.8627582788467407,0.8688329458236694
0.8456580638885498,0.8189906477928162,0.8321107625961304
0.8520731329917908,0.878259003162384,0.864967942237854
0.8499649167060852,0.8709421753883362,0.8603256940841675
0.8707993030548096,0.834152340888977,0.8520819544792175
0.8557624220848083,0.8874582052230835,0.8713221549987793
0.8465921878814697,0.8563198447227478,0.851428210735321
0.8440809845924377,0.7549976706504822,0.7970579266548157
0.8656875491142273,0.8724541068077087,0.8690577149391174
0.8589567542076111,0.8904152512550354,0.874403178691864
0.8779565095901489,0.8685444593429565,0.8732251524925232
0.8597627282142639,0.8151065707206726,0.8368393778800964
0.8486970067024231,0.8856293559074402,0.8667699098587036
0.8630730509757996,0.8737967014312744,0.8684017658233643
0.8454447388648987,0.8013477325439453,0.8228058815002441
0.870453953742981,0.8791319131851196,0.8747714161872864
0.843806803226471,0.8862743973731995,0.8645193576812744
0.8644455671310425,0.8477786779403687,0.8560310006141663
0.8455333113670349,0.8532904982566833,0.8493942022323608
0.8496583104133606,0.8658826351165771,0.8576937913894653
0.8533889651298523,0.8660756349563599,0.8596855401992798
0.8350372314453125,0.8536912798881531,0.8442611694335938
0.8366876244544983,0.8581832647323608,0.8472991585731506
0.8929026126861572,0.9019353985786438,0.8973963260650635
0.8822777271270752,0.8915644884109497,0.8868967890739441
0.8435246348381042,0.8569030165672302,0.8501611948013306
0.8671594262123108,0.8450302481651306,0.8559517860412598
0.8233113288879395,0.8393294811248779,0.8312432765960693
0.848959743976593,0.8278002738952637,0.8382465243339539
0.8563850522041321,0.8237301111221313,0.8397402167320251
0.8751668930053711,0.8628829121589661,0.8689814805984497
0.8533446788787842,0.867807149887085,0.8605151176452637
0.8522923588752747,0.8613165616989136,0.8567807078361511
0.8734203577041626,0.7860531210899353,0.8274369239807129
0.8002504706382751,0.8194106817245483,0.8097172379493713
0.8373652696609497,0.8537914752960205,0.8454985618591309
0.8567792773246765,0.8622440695762634,0.8595029711723328
0.8399714827537537,0.8818376660346985,0.8603955507278442
0.8290767669677734,0.8569244146347046,0.8427706360816956
0.8687741160392761,0.8521643877029419,0.8603891730308533
0.8589838147163391,0.8352984189987183,0.846975564956665
0.8813220858573914,0.8986061811447144,0.8898802399635315
0.8819290399551392,0.8742464184761047,0.8780709505081177
0.8531924486160278,0.8762257099151611,0.8645557165145874
0.8398375511169434,0.8780097365379333,0.8584995269775391
0.8704316020011902,0.8750942945480347,0.8727567791938782
0.8239415287971497,0.8522545099258423,0.8378588557243347
0.8494008183479309,0.8604500889778137,0.8548897504806519
0.852779746055603,0.8711283206939697,0.8618564009666443
0.8384724855422974,0.8649135231971741,0.8514877557754517
0.836708664894104,0.8470776081085205,0.8418611884117126
0.824438214302063,0.8752812743186951,0.849099338054657
0.8511250615119934,0.8184446096420288,0.834464967250824
0.8643882870674133,0.8655252456665039,0.8649563789367676
0.8570849895477295,0.8464316725730896,0.8517249822616577
0.7876344323158264,0.8581697940826416,0.8213906288146973
0.8758138418197632,0.8605465888977051,0.868113100528717
0.821507453918457,0.7720834612846375,0.7960290312767029
0.8483534455299377,0.8136067390441895,0.8306168913841248
0.8544425368309021,0.8702155351638794,0.8622569441795349
0.8801181316375732,0.8921937942504883,0.8861148357391357
0.868750810623169,0.8735189437866211,0.8711283802986145
0.844642162322998,0.878209114074707,0.8610986471176147
0.8454890847206116,0.8631179332733154,0.8542125821113586
0.8741785287857056,0.8625379204750061,0.8683191537857056
0.8435624837875366,0.8626686334609985,0.8530085682868958
0.8837605714797974,0.8899524807929993,0.8868457078933716
0.8432269096374512,0.86150723695755,0.8522691130638123
0.8596712946891785,0.8896443247795105,0.8744010329246521
0.8444437980651855,0.8850946426391602,0.8642914891242981
0.850452721118927,0.8689440488815308,0.8595989346504211
0.8262434005737305,0.8625249862670898,0.8439944982528687
0.8560068607330322,0.7797947525978088,0.8161255121231079
0.8582931160926819,0.8427945375442505,0.8504732251167297
0.8576959371566772,0.8730083107948303,0.8652843236923218
0.8553761839866638,0.8727033138275146,0.8639528751373291
0.842043399810791,0.8700552582740784,0.8558202385902405
0.8321032524108887,0.8659897446632385,0.8487083911895752
0.8991267681121826,0.9121640920639038,0.905598521232605
0.8397340774536133,0.8329270482063293,0.836316704750061
0.8763551712036133,0.8562379479408264,0.8661797642707825
0.8313333988189697,0.8662441968917847,0.848429799079895
0.8265226483345032,0.8712619543075562,0.8483027815818787
0.8419501781463623,0.8462769985198975,0.844107985496521
0.8408563733100891,0.8503974676132202,0.8456000089645386
0.8393779397010803,0.8475640416145325,0.8434511423110962
0.8468183279037476,0.8589785695075989,0.8528550863265991
0.8754953742027283,0.8821641206741333,0.878817081451416
0.8457844853401184,0.8391467332839966,0.8424525260925293
0.8528374433517456,0.8386598825454712,0.8456892371177673
0.857833206653595,0.8832404017448425,0.8703514337539673
0.8422014713287354,0.8558677434921265,0.848979651927948
0.8435825705528259,0.8457112908363342,0.844645619392395
0.8059796094894409,0.802399754524231,0.804185688495636
0.8716716170310974,0.874467134475708,0.8730670809745789
0.850579559803009,0.856526255607605,0.8535425066947937
0.8658252954483032,0.896746039390564,0.8810144662857056
0.8701733350753784,0.8810910582542419,0.8755981922149658
0.8910730481147766,0.8455291390419006,0.8677038550376892
0.8197643756866455,0.8433359861373901,0.8313831686973572
0.8291423320770264,0.8528152704238892,0.8408122062683105
0.8530071973800659,0.8547317385673523,0.8538686037063599
0.8706427216529846,0.8941550850868225,0.8822422623634338
0.8426624536514282,0.8172490000724792,0.8297612071037292
0.7996516823768616,0.8344784379005432,0.816693902015686
